,index,name,y_coord,x_midpoint,orig_length,masked_length,p10_masked
247,0,scan_h_14_seg_1,-0.28599999999999937,0.04590161160703415,0.05,0.044983018618347026,0.0
248,1,scan_h_14_seg_2,-0.28599999999999937,0.09590161160703414,0.05,0.05,0.0
249,2,scan_h_14_seg_3,-0.28599999999999937,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
250,3,scan_h_14_seg_4,-0.28599999999999937,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
251,4,scan_h_14_seg_5,-0.28599999999999937,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
252,5,scan_h_14_seg_6,-0.28599999999999937,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
253,6,scan_h_14_seg_7,-0.28599999999999937,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
254,7,scan_h_14_seg_8,-0.28599999999999937,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
255,8,scan_h_14_seg_9,-0.28599999999999937,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
256,9,scan_h_14_seg_10,-0.28599999999999937,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
257,10,scan_h_14_seg_11,-0.28599999999999937,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
258,11,scan_h_14_seg_12,-0.28599999999999937,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
259,12,scan_h_14_seg_13,-0.28599999999999937,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
260,13,scan_h_14_seg_14,-0.28599999999999937,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
261,14,scan_h_14_seg_15,-0.28599999999999937,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
262,15,scan_h_14_seg_16,-0.28599999999999937,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
263,16,scan_h_14_seg_17,-0.28599999999999937,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
264,17,scan_h_14_seg_18,-0.28599999999999937,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
265,18,scan_h_14_seg_19,-0.28599999999999937,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
266,0,scan_h_15_seg_1,-0.23599999999999932,0.04590161160703415,0.05,0.04452289591896051,0.0
267,1,scan_h_15_seg_2,-0.23599999999999932,0.09590161160703414,0.05,0.05,0.0
268,2,scan_h_15_seg_3,-0.23599999999999932,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
269,3,scan_h_15_seg_4,-0.23599999999999932,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
270,4,scan_h_15_seg_5,-0.23599999999999932,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
271,5,scan_h_15_seg_6,-0.23599999999999932,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
272,6,scan_h_15_seg_7,-0.23599999999999932,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
273,7,scan_h_15_seg_8,-0.23599999999999932,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
274,8,scan_h_15_seg_9,-0.23599999999999932,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
275,9,scan_h_15_seg_10,-0.23599999999999932,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
276,10,scan_h_15_seg_11,-0.23599999999999932,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
277,11,scan_h_15_seg_12,-0.23599999999999932,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
278,12,scan_h_15_seg_13,-0.23599999999999932,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
279,13,scan_h_15_seg_14,-0.23599999999999932,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
280,14,scan_h_15_seg_15,-0.23599999999999932,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
281,15,scan_h_15_seg_16,-0.23599999999999932,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
282,16,scan_h_15_seg_17,-0.23599999999999932,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
283,17,scan_h_15_seg_18,-0.23599999999999932,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
284,18,scan_h_15_seg_19,-0.23599999999999932,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
285,0,scan_h_16_seg_1,-0.18599999999999928,0.04590161160703415,0.05,0.04406277321957401,0.0
286,1,scan_h_16_seg_2,-0.18599999999999928,0.09590161160703414,0.05,0.05,0.0
287,2,scan_h_16_seg_3,-0.18599999999999928,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
288,3,scan_h_16_seg_4,-0.18599999999999928,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
289,4,scan_h_16_seg_5,-0.18599999999999928,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
290,5,scan_h_16_seg_6,-0.18599999999999928,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
291,6,scan_h_16_seg_7,-0.18599999999999928,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
292,7,scan_h_16_seg_8,-0.18599999999999928,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
293,8,scan_h_16_seg_9,-0.18599999999999928,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
294,9,scan_h_16_seg_10,-0.18599999999999928,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
295,10,scan_h_16_seg_11,-0.18599999999999928,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
296,11,scan_h_16_seg_12,-0.18599999999999928,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
297,12,scan_h_16_seg_13,-0.18599999999999928,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
298,13,scan_h_16_seg_14,-0.18599999999999928,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
299,14,scan_h_16_seg_15,-0.18599999999999928,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
300,15,scan_h_16_seg_16,-0.18599999999999928,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
301,16,scan_h_16_seg_17,-0.18599999999999928,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
302,17,scan_h_16_seg_18,-0.18599999999999928,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
303,18,scan_h_16_seg_19,-0.18599999999999928,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
304,0,scan_h_17_seg_1,-0.13599999999999923,0.04590161160703415,0.05,0.0436026505201875,0.0
305,1,scan_h_17_seg_2,-0.13599999999999923,0.09590161160703414,0.05,0.05,0.0
306,2,scan_h_17_seg_3,-0.13599999999999923,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
307,3,scan_h_17_seg_4,-0.13599999999999923,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
308,4,scan_h_17_seg_5,-0.13599999999999923,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
309,5,scan_h_17_seg_6,-0.13599999999999923,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
310,6,scan_h_17_seg_7,-0.13599999999999923,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
311,7,scan_h_17_seg_8,-0.13599999999999923,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
312,8,scan_h_17_seg_9,-0.13599999999999923,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
313,9,scan_h_17_seg_10,-0.13599999999999923,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
314,10,scan_h_17_seg_11,-0.13599999999999923,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
315,11,scan_h_17_seg_12,-0.13599999999999923,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
316,12,scan_h_17_seg_13,-0.13599999999999923,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
317,13,scan_h_17_seg_14,-0.13599999999999923,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
318,14,scan_h_17_seg_15,-0.13599999999999923,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
319,15,scan_h_17_seg_16,-0.13599999999999923,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
320,16,scan_h_17_seg_17,-0.13599999999999923,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
321,17,scan_h_17_seg_18,-0.13599999999999923,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
322,18,scan_h_17_seg_19,-0.13599999999999923,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
323,0,scan_h_18_seg_1,-0.08599999999999919,0.04590161160703415,0.05,0.043142527820801,0.0
324,1,scan_h_18_seg_2,-0.08599999999999919,0.09590161160703414,0.05,0.05,0.0
325,2,scan_h_18_seg_3,-0.08599999999999919,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
326,3,scan_h_18_seg_4,-0.08599999999999919,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
327,4,scan_h_18_seg_5,-0.08599999999999919,0.24590161160703417,0.04999999999999996,0.04999999999999996,0.0
328,5,scan_h_18_seg_6,-0.08599999999999919,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
329,6,scan_h_18_seg_7,-0.08599999999999919,0.34590161160703414,0.04999999999999999,0.04999999999999999,0.0
330,7,scan_h_18_seg_8,-0.08599999999999919,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
331,8,scan_h_18_seg_9,-0.08599999999999919,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
332,9,scan_h_18_seg_10,-0.08599999999999919,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
333,10,scan_h_18_seg_11,-0.08599999999999919,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
334,11,scan_h_18_seg_12,-0.08599999999999919,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
335,12,scan_h_18_seg_13,-0.08599999999999919,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
336,13,scan_h_18_seg_14,-0.08599999999999919,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
337,14,scan_h_18_seg_15,-0.08599999999999919,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
338,15,scan_h_18_seg_16,-0.08599999999999919,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
339,16,scan_h_18_seg_17,-0.08599999999999919,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
340,17,scan_h_18_seg_18,-0.08599999999999919,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
341,18,scan_h_18_seg_19,-0.08599999999999919,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
342,0,scan_h_19_seg_1,-0.035999999999999144,0.04590161160703415,0.05,0.04268240512141448,0.0
343,1,scan_h_19_seg_2,-0.035999999999999144,0.09590161160703414,0.05,0.05,0.0
344,2,scan_h_19_seg_3,-0.035999999999999144,0.14590161160703416,0.05000000000000003,0.05000000000000003,0.0
345,3,scan_h_19_seg_4,-0.035999999999999144,0.19590161160703418,0.04999999999999999,0.04999999999999999,0.0
346,4,scan_h_19_seg_5,-0.035999999999999144,0.24590161160703417,0.04999999999999996,0.04999999999999996,20.000000000000014
347,5,scan_h_19_seg_6,-0.035999999999999144,0.29590161160703415,0.050000000000000044,0.050000000000000044,0.0
348,6,scan_h_19_seg_7,-0.035999999999999144,0.34590161160703414,0.04999999999999999,0.04999999999999999,60.000000000000014
349,7,scan_h_19_seg_8,-0.035999999999999144,0.3959016116070342,0.04999999999999999,0.04999999999999999,0.0
350,8,scan_h_19_seg_9,-0.035999999999999144,0.4459016116070341,0.04999999999999999,0.04999999999999999,0.0
351,9,scan_h_19_seg_10,-0.035999999999999144,0.49590161160703417,0.050000000000000044,0.050000000000000044,0.0
352,10,scan_h_19_seg_11,-0.035999999999999144,0.5459016116070342,0.050000000000000044,0.050000000000000044,0.0
353,11,scan_h_19_seg_12,-0.035999999999999144,0.5959016116070343,0.050000000000000044,0.050000000000000044,0.0
354,12,scan_h_19_seg_13,-0.035999999999999144,0.6459016116070342,0.04999999999999993,0.04999999999999993,0.0
355,13,scan_h_19_seg_14,-0.035999999999999144,0.6959016116070342,0.050000000000000044,0.050000000000000044,0.0
356,14,scan_h_19_seg_15,-0.035999999999999144,0.7459016116070343,0.04999999999999993,0.04999999999999993,0.0
357,15,scan_h_19_seg_16,-0.035999999999999144,0.7959016116070342,0.050000000000000044,0.050000000000000044,0.0
358,16,scan_h_19_seg_17,-0.035999999999999144,0.8459016116070343,0.050000000000000044,0.050000000000000044,0.0
359,17,scan_h_19_seg_18,-0.035999999999999144,0.8959016116070342,0.04999999999999993,0.04999999999999993,0.0
360,18,scan_h_19_seg_19,-0.035999999999999144,0.9459016116070342,0.050000000000000044,0.050000000000000044,0.0
