,name,x_coord,y_coord,orig_width,orig_height,orig_area,masked_width,masked_height,masked_area,masked_length,p20_masked,p21_masked
64,window_65,0.23500000000000001,-0.8149999999999998,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,12799.99999999999,166.85526880417387
65,window_66,0.28500000000000003,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,11999.999999999978,163.16112946454734
66,window_67,0.3350000000000001,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,11999.999999999978,156.9622844276841
67,window_68,0.385,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,8399.999999999985,109.04920315459937
68,window_69,0.43500000000000005,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,31599.999999999945,496.16116880192766
69,window_70,0.485,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,31599.999999999945,415.76113834021436
70,window_71,0.535,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,23199.99999999996,324.4606308614555
71,window_72,0.5850000000000001,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,9599.999999999984,95.75977237087228
72,window_73,0.6350000000000001,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,12399.999999999978,133.94100192064852
73,window_74,0.685,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,7599.999999999986,139.77871471996585
74,window_75,0.7350000000000001,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,1199.999999999998,19.24689710744946
75,window_76,0.785,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,3999.999999999993,32.18505840541755
76,window_77,0.8350000000000001,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,18799.999999999967,216.42236129485448
77,window_78,0.8850000000000001,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,11599.99999999998,104.16664473199717
78,window_79,0.935,-0.8149999999999998,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.050000000000000044,0.050000000000000044,0.0025000000000000044,0.20000000000000018,399.9999999999993,2.0880613017821146
79,window_80,0.9850000000000001,-0.8149999999999998,0.04999999999999993,0.050000000000000044,0.0024999999999999988,0.029999999999999916,0.050000000000000044,0.0014999999999999972,0.15999999999999992,7333.333333333347,79.47239448677145
80,window_81,0.035,-0.7649999999999998,0.05,0.050000000000000044,0.0025000000000000022,0.05,0.050000000000000044,0.0025000000000000022,0.20000000000000007,4399.999999999996,54.85660436460726
81,window_82,0.085,-0.7649999999999998,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.05000000000000001,0.050000000000000044,0.0025000000000000027,0.20000000000000012,5599.999999999994,44.99296946955233
82,window_83,0.135,-0.7649999999999998,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.04999999999999999,0.050000000000000044,0.002500000000000002,0.20000000000000007,9599.999999999993,168.44008162955922
